起始时刻,结束时刻,原始开始索引,原始结束索引,运行时间,加速时间,减速时间,怠速时间,匀速时间,运行距离,最大速度,平均速度,行驶速度,速度标准偏差,最大加速度,加速度段平均加速度,最小减速度,减速段平均减速度,加速度标准偏差,怠速时间比,加速时间比,匀速时间比,减速时间比
2017-12-18 14:20:53,2017-12-18 14:23:30,2204,2361,158,53,41,48,16,1049.1656,53.5,23.653797468354426,34.287155963302745,20.07458905220156,1.9167,0.44235094339622644,-2.1667,-0.5704658536585365,0.33739614049969935,0.3037974683544304,0.33544303797468356,0.10126582278481013,0.25949367088607594
2017-12-18 14:23:30,2017-12-18 14:24:36,2361,2427,67,31,23,4,9,466.0588,43.7,24.75671641791045,26.753225806451614,13.346900944125647,2.1389,0.5044870967741936,-1.8889,-0.6847869565217392,0.3580431759270898,0.05970149253731343,0.4626865671641791,0.13432835820895522,0.34328358208955223
2017-12-18 14:24:36,2017-12-18 14:28:05,2427,2634,208,79,61,39,29,1758.4758,42.5,25.752403846153847,31.883928571428573,15.081469385682864,1.3333,0.38572278481012656,-1.8056,-0.48679672131147544,0.272378323316409,0.1875,0.3798076923076923,0.13942307692307693,0.2932692307692308
2017-12-18 14:28:05,2017-12-18 14:29:16,2634,2705,72,23,25,13,11,322.9631,27.4,14.402777777777779,17.879310344827587,9.076901069216536,1.3056,0.48913043478260854,-1.4444,-0.45110800000000006,0.3270406388908969,0.18055555555555555,0.3194444444444444,0.1527777777777778,0.3472222222222222
2017-12-18 14:29:16,2017-12-18 14:29:37,2705,2726,22,8,6,7,1,54.0568,17.2,6.922727272727272,10.878571428571428,6.797053410481269,1.6944,0.614575,-1.3889,-0.8194500000000001,0.5806759208026453,0.3181818181818182,0.36363636363636365,0.045454545454545456,0.2727272727272727
2017-12-18 14:29:37,2017-12-18 14:31:21,2726,2830,105,32,33,25,15,426.2119,30.8,14.1,18.740506329113927,10.408031292449854,1.4167,0.426209375,-0.9167,-0.40404545454545454,0.31089794649543867,0.23809523809523808,0.3047619047619048,0.14285714285714285,0.3142857142857143
2017-12-18 14:31:21,2017-12-18 14:32:00,2830,2869,40,2,5,27,6,29.6128,5.0,0.9850000000000001,3.030769230769231,1.729465605917412,1.2222,0.66665,-0.4722,-0.29444,0.785666344576373,0.675,0.05,0.15,0.125
2017-12-18 14:32:37,2017-12-18 14:33:17,2906,2946,41,11,11,11,8,67.5006,13.2,4.695121951219512,6.637931034482759,4.769641035733832,1.4722,0.46464545454545453,-1.1389,-0.46210909090909086,0.4110889644922041,0.2682926829268293,0.2682926829268293,0.1951219512195122,0.2682926829268293
2017-12-18 14:33:21,2017-12-18 14:34:13,2950,3002,53,19,14,5,15,184.5907,16.3,8.3811320754717,9.451063829787232,5.521811875287563,2.3333,0.4444421052631579,-1.1111,-0.5872999999999999,0.5334243436054237,0.09433962264150944,0.3584905660377358,0.2830188679245283,0.2641509433962264
2017-12-18 14:34:56,2017-12-18 14:35:55,3045,3104,60,24,20,3,13,222.4872,26.8,9.725,10.419642857142858,7.183753445053779,1.8611,0.5763833333333334,-2.3056,-0.702775,0.5049635283142103,0.05,0.4,0.21666666666666667,0.3333333333333333
2017-12-18 14:35:55,2017-12-18 14:37:22,3104,3191,88,25,36,10,17,453.3954,30.6,16.821590909090904,18.978205128205122,9.41954984481726,1.5,0.53778,-0.7778,-0.37809444444444446,0.3541780037401156,0.11363636363636363,0.2840909090909091,0.19318181818181818,0.4090909090909091
2017-12-18 14:38:11,2017-12-18 14:41:54,3240,3463,224,90,82,11,41,1543.7897,37.7,24.17589285714286,25.54433962264151,10.129902859092839,1.6111,0.4537044444444444,-1.5556,-0.4949195121951219,0.30061930455670977,0.049107142857142856,0.4017857142857143,0.18303571428571427,0.36607142857142855
2017-12-18 14:41:54,2017-12-18 14:43:32,3463,3561,99,28,21,33,17,504.5819,37.4,17.325252525252527,26.38769230769231,14.867972313025287,2.8889,0.4394785714285714,-1.5556,-0.5780380952380954,0.5243885648364359,0.3333333333333333,0.2828282828282828,0.1717171717171717,0.21212121212121213
2017-12-18 14:43:32,2017-12-18 14:45:19,3561,3668,108,30,19,44,15,458.0727,39.8,14.762037037037034,25.306349206349203,15.240303904496761,1.8611,0.39443999999999996,-1.5556,-0.6096368421052633,0.3545628630610783,0.4074074074074074,0.2777777777777778,0.1388888888888889,0.17592592592592593
2017-12-18 14:45:19,2017-12-18 14:47:00,3668,3769,102,29,17,43,13,430.869,41.7,14.933333333333335,26.26206896551724,15.523985487385037,1.6389,0.39751034482758624,-1.2778,-0.6911705882352941,0.30664966556179796,0.4215686274509804,0.28431372549019607,0.12745098039215685,0.16666666666666666
2017-12-18 14:47:00,2017-12-18 14:47:49,3769,3818,50,9,12,26,3,64.3363,19.0,4.498,9.778260869565218,6.517464450009901,2.0,0.6574,-1.1389,-0.49536666666666657,0.6919349662359895,0.52,0.18,0.06,0.24
2017-12-18 14:47:49,2017-12-18 14:50:52,3818,4001,184,49,33,77,25,1129.6801,52.7,21.546739130434784,37.401886792452835,20.01922546493066,2.0,0.39738775510204083,-1.9722,-0.6010121212121211,0.3348375854006518,0.41847826086956524,0.266304347826087,0.1358695652173913,0.1793478260869565
2017-12-18 14:51:03,2017-12-18 14:52:55,4012,4124,113,45,35,15,18,708.4825,41.0,22.363716814159297,26.052577319587634,12.617618506526206,2.1111,0.5129622222222223,-2.25,-0.6579371428571429,0.35466571988082785,0.13274336283185842,0.39823008849557523,0.1592920353982301,0.30973451327433627
2017-12-18 15:00:26,2017-12-18 15:02:10,4268,4372,105,39,25,25,16,610.0374,43.9,20.391428571428573,27.10253164556962,15.928911271198489,0.8889,0.4138179487179487,-2.1111,-0.6399959999999999,0.21476260072313738,0.23809523809523808,0.37142857142857144,0.1523809523809524,0.23809523809523808
2017-12-18 15:02:10,2017-12-18 15:05:50,4372,4592,221,93,77,9,42,2097.9333,47.7,33.72307692307692,35.321327014218014,11.581657187845925,2.75,0.3637989247311828,-2.9167,-0.4375896103896103,0.317403781207657,0.04072398190045249,0.42081447963800905,0.19004524886877827,0.34841628959276016
2017-12-18 15:05:50,2017-12-18 15:07:33,4592,4695,104,26,22,40,16,433.4686,33.3,14.59807692307692,24.0984126984127,13.297002952846404,2.6667,0.36859230769230766,-1.6111,-0.4330772727272727,0.48684123319462325,0.38461538461538464,0.25,0.15384615384615385,0.21153846153846154
2017-12-18 15:07:33,2017-12-18 15:08:10,4695,4732,38,6,8,17,7,45.7979,10.9,3.965789473684211,7.534999999999999,4.327116030761133,1.6389,0.4861,-0.5833,-0.3611125,0.5938924751164978,0.4473684210526316,0.15789473684210525,0.18421052631578946,0.21052631578947367
2017-12-18 15:08:10,2017-12-18 15:09:20,4732,4802,71,24,18,20,9,351.5183,37.3,17.392957746478874,24.697999999999997,14.43747429379195,1.8056,0.4583375,-1.9167,-0.6033888888888889,0.38611851504822126,0.28169014084507044,0.3380281690140845,0.1267605633802817,0.2535211267605634
2017-12-18 15:09:20,2017-12-18 15:10:00,4802,4842,41,3,7,30,1,26.156,10.5,1.4292682926829268,5.86,2.84642265856979,1.25,0.9722333333333334,-0.75,-0.41665714285714284,0.36743816259791706,0.7317073170731707,0.07317073170731707,0.024390243902439025,0.17073170731707318
2017-12-18 15:10:00,2017-12-18 15:10:35,4842,4877,36,12,9,7,8,95.6708,18.0,8.519444444444446,10.953571428571427,6.578876128269259,0.9444,0.4467583333333333,-1.3056,-0.6049333333333333,0.2722757040485829,0.19444444444444445,0.3333333333333333,0.2222222222222222,0.25
2017-12-18 15:10:35,2017-12-18 15:11:32,4877,4934,58,18,19,6,15,332.2594,29.7,18.56206896551724,21.10980392156862,10.847375421687035,1.9167,0.4953777777777778,-1.3333,-0.46491578947368417,0.4189226947576445,0.10344827586206896,0.3103448275862069,0.25862068965517243,0.3275862068965517
2017-12-18 15:11:32,2017-12-18 15:12:02,4934,4964,31,6,9,13,3,31.5329,12.8,2.558064516129032,4.664705882352941,3.82672829743184,2.5278,0.6666666666666666,-1.4444,-0.4444444444444444,0.9555000631432039,0.41935483870967744,0.1935483870967742,0.0967741935483871,0.2903225806451613
2017-12-18 15:12:02,2017-12-18 15:12:27,4964,4989,26,7,3,13,3,11.0637,4.3,1.4423076923076925,3.125,1.6885906731764395,0.4444,0.1746,-0.6111,-0.43516666666666665,0.1207615970966488,0.5,0.2692307692307692,0.11538461538461539,0.11538461538461539
2017-12-18 15:12:27,2017-12-18 15:13:00,4989,5022,34,13,6,11,4,57.0083,14.3,5.673529411764706,8.768181818181818,5.442944213496033,0.7778,0.3076923076923077,-1.1389,-0.6527666666666666,0.20173793008727298,0.3235294117647059,0.38235294117647056,0.11764705882352941,0.17647058823529413
2017-12-18 15:39:01,2017-12-18 15:40:47,5048,5154,107,24,23,50,10,207.6114,18.9,6.075700934579438,11.608928571428573,6.676017922829636,0.7222,0.33680416666666674,-1.0,-0.35748695652173906,0.19405769979943924,0.4672897196261682,0.22429906542056074,0.09345794392523364,0.21495327102803738
2017-12-18 15:40:47,2017-12-18 15:43:43,5154,5328,175,57,44,44,30,829.0639,30.6,16.046857142857142,21.60153846153846,10.973980661543663,1.1944,0.3318736842105264,-2.2222,-0.4343386363636364,0.25542064991354096,0.25142857142857145,0.32571428571428573,0.17142857142857143,0.25142857142857145
2017-12-18 15:43:43,2017-12-18 15:45:02,5328,5405,78,19,11,22,26,344.5009,22.3,8.366666666666669,11.865454545454545,8.6082815255143,1.1111,0.36402631578947364,-1.25,-0.6111181818181819,0.2715233811133547,0.28205128205128205,0.24358974358974358,0.3333333333333333,0.14102564102564102
2017-12-18 15:45:02,2017-12-18 15:48:16,5405,5472,68,27,21,6,14,338.6168,24.8,11.473529411764709,12.583870967741936,8.62641928875421,1.1944,0.4691370370370371,-1.8333,-0.642852380952381,0.3116488681786556,0.08823529411764706,0.39705882352941174,0.20588235294117646,0.3088235294117647
2017-12-18 15:48:22,2017-12-18 15:50:07,5478,5583,106,51,37,2,16,572.8238,40.2,18.702830188679247,19.247572815533978,12.454048548447206,1.7778,0.39052549019607846,-1.5,-0.5457945945945946,0.31321399958695156,0.018867924528301886,0.4811320754716981,0.1509433962264151,0.3490566037735849
2017-12-18 15:50:07,2017-12-18 15:52:42,5583,5736,154,43,31,50,30,711.1301,40.1,15.938961038961038,23.831067961165044,14.025538386032814,1.6944,0.3158860465116279,-1.3056,-0.4292064516129032,0.32710023262238264,0.3246753246753247,0.2792207792207792,0.19480519480519481,0.2012987012987013
2017-12-18 16:15:51,2017-12-18 16:17:14,5856,5939,84,18,16,47,3,146.5539,21.0,6.208333333333333,14.48611111111111,7.831019695921575,1.5556,0.4444555555555556,-1.2222,-0.49825625,0.4058055463370462,0.5595238095238095,0.21428571428571427,0.03571428571428571,0.19047619047619047
2017-12-18 16:17:14,2017-12-18 16:18:13,5939,5998,60,15,12,26,7,91.0819,16.1,4.853333333333334,8.824242424242426,5.39269646292492,1.3889,0.4944533333333333,-1.2778,-0.6134333333333332,0.3361746906991463,0.43333333333333335,0.25,0.11666666666666667,0.2
2017-12-18 16:18:13,2017-12-18 16:18:46,5998,6031,34,4,5,22,3,15.4387,7.2,1.3676470588235294,4.227272727272727,2.181981388726463,1.8889,0.5764,-0.8611,-0.44997999999999994,0.8752943657231359,0.6470588235294118,0.11764705882352941,0.08823529411764706,0.14705882352941177
2017-12-18 16:18:46,2017-12-18 16:20:14,6031,6119,89,23,16,35,15,272.3356,31.3,10.9,18.30377358490566,12.042160784661379,0.9722,0.40941304347826085,-1.1667,-0.58853125,0.26514769349852724,0.39325842696629215,0.25842696629213485,0.16853932584269662,0.1797752808988764
2017-12-18 16:20:14,2017-12-18 16:20:59,6119,6164,46,17,19,6,4,196.4489,23.7,11.98695652173913,14.138461538461538,8.013782813119246,2.0556,0.5114294117647059,-0.9722,-0.45321578947368424,0.502800852431539,0.13043478260869565,0.3695652173913043,0.08695652173913043,0.41304347826086957
2017-12-18 16:20:59,2017-12-18 16:22:51,6164,6276,113,14,6,89,4,129.9208,26.2,4.021238938053097,19.756521739130434,8.401567151084645,1.8056,0.5119142857142858,-2.3333,-1.2175833333333332,0.524541566670207,0.7876106194690266,0.12389380530973451,0.035398230088495575,0.05309734513274336
2017-12-18 16:22:51,2017-12-18 16:24:17,6276,6362,87,42,20,5,20,480.6105,35.1,19.499999999999996,20.6890243902439,10.373927515315657,2.0556,0.36243095238095235,-2.5278,-0.786115,0.31265142164654786,0.05747126436781609,0.4827586206896552,0.22988505747126436,0.22988505747126436
2017-12-18 16:24:17,2017-12-18 16:28:28,6362,6552,191,53,29,96,13,1571.8253,51.3,15.580104712041885,31.65744680851064,19.090855402233228,1.4167,0.39412830188679254,-2.75,-0.6274,0.2816101884202008,0.5026178010471204,0.2774869109947644,0.06806282722513089,0.1518324607329843
2017-12-18 16:28:28,2017-12-18 16:30:21,6552,6665,114,44,24,21,25,832.2533,40.2,25.719298245614034,31.869565217391305,14.540379401222697,2.0278,0.43939999999999996,-4.25,-0.8205999999999999,0.34737765455440706,0.18421052631578946,0.38596491228070173,0.21929824561403508,0.21052631578947367
2017-12-18 16:30:21,2017-12-18 16:31:08,6665,6712,48,28,13,3,4,406.006,47.8,29.572916666666668,32.26136363636363,15.711640075601537,3.1667,0.47321785714285713,-2.0278,-1.0170923076923077,0.5649705525289507,0.0625,0.5833333333333334,0.08333333333333333,0.2708333333333333
2017-12-18 16:31:08,2017-12-18 16:31:59,6712,6763,52,20,17,7,8,192.1842,24.6,13.215384615384616,15.618181818181819,8.036738793652916,1.9444,0.5250049999999999,-1.7778,-0.6078529411764706,0.44697473904249363,0.1346153846153846,0.38461538461538464,0.15384615384615385,0.3269230769230769
2017-12-18 16:42:09,2017-12-18 16:42:53,6803,6847,45,11,14,3,17,198.7723,23.2,14.91333333333333,15.97857142857143,7.926440219004654,2.8889,0.6313,-1.4722,-0.4999928571428571,0.7843155283430261,0.06666666666666667,0.24444444444444444,0.37777777777777777,0.3111111111111111
2017-12-18 17:23:20,2017-12-18 17:27:59,7058,7164,107,33,42,3,29,1631.5486,48.3,33.78411214953271,34.75865384615385,14.411009611579601,0.5278,0.2424272727272727,-1.4444,-0.5945690476190476,0.10070443533159078,0.028037383177570093,0.308411214953271,0.27102803738317754,0.3925233644859813
2017-12-18 17:27:59,2017-12-18 17:30:41,7164,7326,163,65,36,32,30,1166.6635,46.5,25.112269938650304,31.486923076923077,15.732257390258717,3.1667,0.35555692307692316,-1.4444,-0.6342583333333334,0.4022797650459001,0.19631901840490798,0.3987730061349693,0.18404907975460122,0.22085889570552147
2017-12-18 17:30:41,2017-12-18 17:31:59,7326,7404,79,32,18,12,17,265.1903,24.6,11.435443037974684,13.687878787878788,8.379064845543105,0.9167,0.354178125,-1.9167,-0.631188888888889,0.19969522218649327,0.1518987341772152,0.4050632911392405,0.21518987341772153,0.22784810126582278
2017-12-18 17:44:03,2017-12-18 17:44:44,7438,7479,42,2,4,33,3,16.7311,3.6,0.4928571428571428,2.5875000000000004,1.0604630505270332,1.0,0.6111,-0.5278,-0.28475,0.5499876544068967,0.7857142857142857,0.047619047619047616,0.07142857142857142,0.09523809523809523
2017-12-18 17:45:00,2017-12-18 17:45:21,7495,7516,22,5,3,5,9,19.3279,4.0,1.9954545454545454,2.7437500000000004,1.416729053884762,0.5833,0.20554,-0.4167,-0.36113333333333336,0.21117425979508014,0.22727272727272727,0.22727272727272727,0.4090909090909091,0.13636363636363635
2017-12-18 17:45:29,2017-12-18 17:46:10,7524,7565,42,8,8,24,2,56.896,14.5,4.171428571428571,10.305882352941175,5.70431098057129,1.4444,0.64235,-1.1389,-0.6284875,0.4958932546425692,0.5714285714285714,0.19047619047619047,0.047619047619047616,0.19047619047619047
2017-12-18 17:46:10,2017-12-18 17:48:30,7565,7705,141,63,48,4,26,1032.5225,40.5,25.79574468085107,26.548905109489052,12.086000593014486,2.4167,0.44885079365079367,-1.8056,-0.5925958333333333,0.3794404887135352,0.028368794326241134,0.44680851063829785,0.18439716312056736,0.3404255319148936
2017-12-18 17:48:30,2017-12-18 17:50:06,7705,7748,44,27,7,7,3,594.4132,33.4,14.738636363636362,18.013888888888886,9.837569559674668,1.1667,0.5390851851851851,-1.6944,-0.6865,0.2482517002865372,0.1590909090909091,0.6136363636363636,0.06818181818181818,0.1590909090909091
2017-12-18 17:50:06,2017-12-18 17:51:53,7748,7855,108,38,31,17,22,975.6983,61.1,32.29814814814815,38.75777777777778,22.436281454611795,3.6944,0.44371315789473686,-1.6111,-0.5403258064516129,0.5804214052393556,0.1574074074074074,0.35185185185185186,0.2037037037037037,0.28703703703703703
2017-12-18 17:52:05,2017-12-18 17:54:25,7867,8007,141,42,25,60,14,670.2197,48.0,16.978723404255316,29.925,17.378713615515135,2.0,0.36177619047619053,-1.4167,-0.608876,0.2988296446011517,0.425531914893617,0.2978723404255319,0.09929078014184398,0.1773049645390071
2017-12-18 17:54:25,2017-12-18 18:00:45,8007,8387,381,150,91,7,133,5223.7668,66.7,49.246194225721794,50.302412868632715,14.797511079981563,2.5,0.3146246666666666,-2.75,-0.5177076923076924,0.25306885789669276,0.01837270341207349,0.3937007874015748,0.34908136482939633,0.2388451443569554
2017-12-18 18:00:45,2017-12-18 18:09:55,8387,8932,546,175,172,18,181,6345.9893,58.3,41.33791208791209,42.82827324478178,12.364539798955873,1.7778,0.28587142857142855,-4.75,-0.33236220930232563,0.19483248031547126,0.03296703296703297,0.32051282051282054,0.3315018315018315,0.315018315018315
2017-12-18 18:09:55,2017-12-18 18:10:32,8932,8969,38,13,5,16,4,79.3464,20.5,6.810526315789474,12.323809523809524,8.066573989725825,1.4444,0.44871538461538474,-1.9444,-1.1666800000000002,0.3688285641644228,0.42105263157894735,0.34210526315789475,0.10526315789473684,0.13157894736842105
2017-12-18 18:10:32,2017-12-18 18:13:32,8969,9149,181,56,44,55,26,971.5802,45.1,19.12486187845304,27.6928,15.64111357955674,1.5556,0.3655785714285714,-1.8611,-0.46339090909090896,0.25878901811341204,0.30386740331491713,0.30939226519337015,0.143646408839779,0.2430939226519337
2017-12-18 18:13:32,2017-12-18 18:14:43,9149,9220,72,9,5,51,7,60.0924,16.6,2.6083333333333334,9.390000000000002,4.736128745395098,1.8056,0.5092666666666666,-2.3611,-0.9277799999999999,0.5172652607705258,0.7083333333333334,0.125,0.09722222222222222,0.06944444444444445
2017-12-18 18:14:43,2017-12-18 18:16:56,9220,9353,134,19,15,88,12,275.2236,25.3,6.663432835820895,19.842222222222222,9.710815155494252,3.0556,0.47953684210526315,-1.4722,-0.6,0.6408984546110303,0.6567164179104478,0.1417910447761194,0.08955223880597014,0.11194029850746269
2017-12-18 18:16:59,2017-12-18 18:17:22,9356,9379,24,7,4,9,4,43.1743,11.4,4.345833333333334,6.953333333333333,4.685962308173551,1.8611,0.4325428571428572,-1.25,-0.791675,0.6321760642340678,0.375,0.2916666666666667,0.16666666666666666,0.16666666666666666
2017-12-18 20:06:13,2017-12-18 20:06:45,10038,10070,33,5,6,18,4,21.1108,6.3,1.4484848484848485,3.414285714285715,1.9600894769310298,1.0556,0.48888,-0.6389,-0.3842666666666667,0.3348680889544419,0.5454545454545454,0.15151515151515152,0.12121212121212122,0.18181818181818182
2017-12-18 20:06:45,2017-12-18 20:13:48,10070,10493,424,142,134,3,145,4227.5927,44.8,35.73844339622641,36.078809523809525,8.265011183561745,1.3889,0.2949929577464789,-1.6944,-0.3150902985074627,0.23756874918295295,0.007075471698113208,0.33490566037735847,0.3419811320754717,0.3160377358490566
2017-12-18 20:13:48,2017-12-18 20:17:30,10493,10715,223,67,64,26,66,1279.7222,32.2,19.873542600896865,22.61122448979592,9.062727822882328,1.5556,0.30887313432835817,-1.3611,-0.32464843750000005,0.2653603042760573,0.11659192825112108,0.3004484304932735,0.29596412556053814,0.28699551569506726
2017-12-18 20:17:30,2017-12-18 20:20:11,10715,10876,162,46,31,61,24,830.2506,37.9,17.788888888888888,28.817999999999998,15.425191141088996,1.6667,0.2989108695652174,-1.7222,-0.4480193548387097,0.24812028196758018,0.3765432098765432,0.2839506172839506,0.14814814814814814,0.19135802469135801
2017-12-18 21:08:17,2017-12-18 21:12:06,11005,11234,230,79,64,4,83,1400.6163,30.3,21.823478260869564,22.308444444444444,6.48785671790783,1.2778,0.3101253164556962,-2.0556,-0.3802078125,0.22392450792241567,0.017391304347826087,0.34347826086956523,0.36086956521739133,0.2782608695652174
2017-12-18 21:30:38,2017-12-18 21:34:22,12015,12237,223,83,83,3,54,1038.2604,27.8,15.95156950672646,16.242922374429224,6.453728913962983,3.0833,0.3269722891566265,-1.0,-0.3306530120481928,0.34244755600381865,0.013452914798206279,0.3721973094170404,0.242152466367713,0.3721973094170404
2017-12-18 21:34:22,2017-12-18 21:34:45,12237,12260,24,3,3,18,0,6.9822,3.6,0.5666666666666668,2.7199999999999998,1.1630793709753457,0.5278,0.33336666666666664,-0.6667,-0.3333333333333333,0.18214429261805967,0.75,0.125,0.0,0.125
2017-12-18 21:34:45,2017-12-18 21:35:07,12260,12282,23,11,6,5,1,35.5667,10.9,3.978260869565217,5.382352941176471,3.406538702092456,0.6667,0.30556363636363637,-1.1111,-0.5648,0.20638466644945921,0.21739130434782608,0.4782608695652174,0.043478260869565216,0.2608695652173913
2017-12-18 21:35:07,2017-12-18 21:37:00,12282,12395,114,40,33,15,26,508.0235,32.5,15.101754385964913,17.56734693877551,11.260605482519365,1.4167,0.36111250000000006,-1.3056,-0.44444242424242425,0.2625513421707096,0.13157894736842105,0.3508771929824561,0.22807017543859648,0.2894736842105263
2017-12-18 21:37:00,2017-12-18 21:46:39,12395,12911,517,208,178,9,122,5907.2317,71.1,34.04835589941973,34.71992110453649,14.290894747330963,2.1667,0.37499951923076924,-2.5278,-0.4814292134831461,0.28256771280280474,0.017408123791102514,0.402321083172147,0.23597678916827852,0.344294003868472
2017-12-18 21:46:39,2017-12-18 21:53:59,12911,13307,397,161,92,30,114,5349.4396,68.2,41.576322418136016,45.09781420765027,19.05808223726749,1.8333,0.37025776397515525,-2.25,-0.6570054347826088,0.25451076196296485,0.07556675062972293,0.40554156171284633,0.2871536523929471,0.23173803526448364
2017-12-18 21:53:59,2017-12-18 21:56:24,13307,13452,146,66,49,3,28,1065.4449,38.6,25.760958904109586,26.301398601398603,10.188163336814434,3.1944,0.4865287878787879,-2.25,-0.659861224489796,0.46289367038401497,0.02054794520547945,0.4520547945205479,0.1917808219178082,0.3356164383561644
2017-12-18 21:56:32,2017-12-18 22:06:45,13460,13835,376,111,95,13,157,4438.9026,50.3,34.143882978723404,35.46436464088397,11.515272864719106,1.0,0.23773693693693695,-1.1389,-0.33772210526315793,0.13917571034678552,0.034574468085106384,0.29521276595744683,0.4175531914893617,0.2526595744680851
2017-12-18 22:06:45,2017-12-18 22:08:39,13835,13949,115,50,34,11,20,908.7464,46.5,27.917391304347827,31.16990291262136,13.900651637316466,1.6111,0.3361080000000001,-2.5,-0.5000029411764706,0.2997675145706031,0.09565217391304348,0.43478260869565216,0.17391304347826086,0.2956521739130435
2017-12-18 22:08:39,2017-12-18 22:10:54,13949,14084,136,53,47,3,33,1354.8782,48.1,35.23235294117647,36.3,12.425397421785938,2.3333,0.3322867924528302,-2.1667,-0.3752978723404255,0.3808998384583416,0.022058823529411766,0.3897058823529412,0.2426470588235294,0.34558823529411764
2017-12-18 22:10:54,2017-12-18 22:13:00,14084,14210,127,31,14,67,15,470.6351,42.4,12.931496062992125,27.83559322033898,16.3841081577541,1.1111,0.39336451612903234,-2.8611,-0.8611071428571428,0.2086299651670186,0.5275590551181102,0.2440944881889764,0.11811023622047244,0.11023622047244094
2017-12-18 22:13:00,2017-12-18 22:22:42,14210,14701,492,195,158,30,109,6218.8231,56.3,36.26686991869919,38.70563991323211,14.824390233107456,1.8056,0.3924517948717948,-3.1389,-0.523029746835443,0.2774188924552395,0.06097560975609756,0.39634146341463417,0.22154471544715448,0.32113821138211385
2017-12-18 22:22:42,2017-12-18 22:24:54,14701,14833,133,53,45,8,27,616.3411,27.6,14.614285714285712,15.549599999999998,7.581817792519221,1.5,0.40513773584905666,-1.6389,-0.4777733333333333,0.30957534327527736,0.06015037593984962,0.39849624060150374,0.20300751879699247,0.3383458646616541
2017-12-18 22:24:54,2017-12-18 22:25:14,14833,14853,21,3,4,13,1,29.3501,13.2,3.2523809523809524,9.757142857142856,5.09093498756555,1.6667,1.2129666666666667,-1.5,-0.916675,0.41234749099919765,0.6190476190476191,0.14285714285714285,0.047619047619047616,0.19047619047619047
